time,value
2018-09-28 07:13:20.114,2.3333333333333335
2018-09-28 07:13:23.114,2.142857142857143
2018-09-28 07:13:26.115,2.142857142857143
2018-09-28 07:13:29.115,2.25
2018-09-28 07:13:32.116,2.3333333333333335
2018-09-28 07:13:35.116,2.25
2018-09-28 07:13:38.116,2.142857142857143
2018-09-28 07:13:41.117,2.1666666666666665
2018-09-28 07:13:44.117,2.142857142857143
2018-09-28 07:13:47.117,2.3333333333333335
2018-09-28 07:13:50.118,2.2
2018-09-28 07:13:53.118,2.1666666666666665
2018-09-28 07:13:56.118,2.142857142857143
2018-09-28 07:13:59.119,2.2
2018-09-28 07:14:02.119,2.142857142857143
2018-09-28 07:14:05.120,2.2
2018-09-28 07:14:08.120,2.1666666666666665
2018-09-28 07:14:11.120,2.1666666666666665
2018-09-28 07:14:14.121,2.1666666666666665
2018-09-28 07:14:17.121,2.2
2018-09-28 07:14:20.121,6.25
2018-09-28 07:14:23.122,6.166666666666667
2018-09-28 07:14:26.122,6.2
2018-09-28 07:14:29.122,6.2
2018-09-28 07:14:32.123,6.166666666666667
2018-09-28 07:14:35.123,6.25
2018-09-28 07:14:38.124,6.166666666666667
2018-09-28 07:14:41.124,6.166666666666667
2018-09-28 07:14:44.124,2.3333333333333335
2018-09-28 07:14:47.125,2.25
2018-09-28 07:14:50.125,2.25
2018-09-28 07:14:53.125,2.3333333333333335
2018-09-28 07:14:56.126,2.3333333333333335
2018-09-28 07:14:59.126,2.1666666666666665
2018-09-28 07:15:02.126,2.25
2018-09-28 07:15:05.127,2.142857142857143
2018-09-28 07:15:08.127,2.1666666666666665
2018-09-28 07:15:11.127,2.1666666666666665
2018-09-28 07:15:14.128,2.2
2018-09-28 07:15:17.128,2.25
2018-09-28 07:15:20.129,2.1666666666666665
2018-09-28 07:15:23.129,2.3333333333333335
2018-09-28 07:15:26.129,2.1666666666666665
2018-09-28 07:15:29.130,2.1666666666666665
2018-09-28 07:15:32.130,8.333333333333334
2018-09-28 07:15:35.131,8.2
2018-09-28 07:15:38.131,8.333333333333334
2018-09-28 07:15:41.131,8.2
2018-09-28 07:15:44.132,8.333333333333334
2018-09-28 07:15:47.132,8.166666666666666
2018-09-28 07:15:50.133,8.333333333333334
2018-09-28 07:15:53.133,8.25
2018-09-28 07:15:56.133,8.333333333333334
2018-09-28 07:15:59.134,8.333333333333334
2018-09-28 07:16:02.134,8.333333333333334
2018-09-28 07:16:05.134,8.166666666666666
2018-09-28 07:16:08.135,8.2
2018-09-28 07:16:11.135,8.166666666666666
2018-09-28 07:16:14.136,8.333333333333334
2018-09-28 07:16:17.136,8.2
2018-09-28 07:16:20.136,8.333333333333334
2018-09-28 07:16:23.137,8.142857142857142
2018-09-28 07:16:26.137,8.333333333333334
2018-09-28 07:16:29.137,8.166666666666666
2018-09-28 07:16:32.138,8.142857142857142
2018-09-28 07:16:35.138,8.142857142857142
2018-09-28 07:16:38.138,8.142857142857142
2018-09-28 07:16:41.139,8.333333333333334
2018-09-28 07:16:44.139,8.2
2018-09-28 07:16:47.139,8.333333333333334
2018-09-28 07:16:50.140,8.142857142857142
2018-09-28 07:16:53.140,8.25
2018-09-28 07:16:56.141,8.166666666666666
2018-09-28 07:16:59.141,8.2
2018-09-28 07:17:02.141,8.166666666666666
2018-09-28 07:17:05.142,8.25
2018-09-28 07:17:08.142,8.166666666666666
2018-09-28 07:17:11.142,8.166666666666666
2018-09-28 07:17:14.143,8.142857142857142
2018-09-28 07:17:17.143,8.166666666666666
2018-09-28 07:17:20.143,4.333333333333333
2018-09-28 07:17:23.144,4.166666666666667
2018-09-28 07:17:26.144,4.2
2018-09-28 07:17:29.144,4.333333333333333
2018-09-28 07:17:32.145,4.142857142857143
2018-09-28 07:17:35.145,4.25
2018-09-28 07:17:38.145,4.2
2018-09-28 07:17:41.146,4.333333333333333
2018-09-28 07:17:44.146,4.333333333333333
2018-09-28 07:17:47.146,4.142857142857143
2018-09-28 07:17:50.147,4.333333333333333
2018-09-28 07:17:53.147,4.25
2018-09-28 07:17:56.147,4.2
2018-09-28 07:17:59.148,4.2
2018-09-28 07:18:02.148,4.333333333333333
2018-09-28 07:18:05.149,4.25
2018-09-28 07:18:08.149,4.25
2018-09-28 07:18:11.149,4.142857142857143
2018-09-28 07:18:14.150,4.2
2018-09-28 07:18:17.150,4.2
2018-09-28 07:18:20.150,4.166666666666667
2018-09-28 07:18:23.151,4.25
2018-09-28 07:18:26.151,4.25
2018-09-28 07:18:29.151,4.142857142857143
2018-09-28 07:18:32.151,4.142857142857143
2018-09-28 07:18:35.152,4.2
2018-09-28 07:18:38.152,4.333333333333333
2018-09-28 07:18:41.152,4.166666666666667
2018-09-28 07:18:44.153,4.25
2018-09-28 07:18:47.153,4.142857142857143
2018-09-28 07:18:50.153,4.166666666666667
2018-09-28 07:18:53.154,4.333333333333333
2018-09-28 07:18:56.154,4.25
2018-09-28 07:18:59.154,4.166666666666667
2018-09-28 07:19:02.154,4.25
2018-09-28 07:19:05.155,4.2
2018-09-28 07:19:08.155,4.166666666666667
2018-09-28 07:19:11.155,4.2
2018-09-28 07:19:14.156,4.2
2018-09-28 07:19:17.156,4.333333333333333
2018-09-28 07:19:20.156,4.166666666666667
2018-09-28 07:19:23.157,4.142857142857143
2018-09-28 07:19:26.157,4.2
2018-09-28 07:19:29.157,4.25
2018-09-28 07:19:32.158,4.166666666666667
2018-09-28 07:19:35.158,4.25
2018-09-28 07:19:38.158,4.25
2018-09-28 07:19:41.159,4.166666666666667
2018-09-28 07:19:44.159,4.25
2018-09-28 07:19:47.159,4.166666666666667
2018-09-28 07:19:50.160,4.166666666666667
2018-09-28 07:19:53.160,4.166666666666667
2018-09-28 07:19:56.160,4.333333333333333
2018-09-28 07:19:59.161,4.142857142857143
2018-09-28 07:20:02.161,4.333333333333333
2018-09-28 07:20:05.162,4.25
2018-09-28 07:20:08.162,4.25
2018-09-28 07:20:11.162,4.166666666666667
2018-09-28 07:20:14.162,4.25
2018-09-28 07:20:17.163,4.142857142857143
2018-09-28 07:20:20.163,4.333333333333333
2018-09-28 07:20:23.164,4.25
2018-09-28 07:20:26.164,4.333333333333333
2018-09-28 07:20:29.164,4.2
2018-09-28 07:20:32.165,4.142857142857143
2018-09-28 07:20:35.165,4.333333333333333
2018-09-28 07:20:38.165,4.333333333333333
2018-09-28 07:20:41.166,4.2
2018-09-28 07:20:44.166,4.2
2018-09-28 07:20:47.166,4.333333333333333
2018-09-28 07:20:50.167,4.166666666666667
2018-09-28 07:20:53.167,4.166666666666667
2018-09-28 07:20:56.167,4.2
2018-09-28 07:20:59.168,4.2
2018-09-28 07:21:02.168,4.166666666666667
2018-09-28 07:21:05.169,4.333333333333333
2018-09-28 07:21:08.169,4.166666666666667
2018-09-28 07:21:11.169,4.333333333333333
2018-09-28 07:21:14.170,4.333333333333333
2018-09-28 07:21:17.170,4.2
2018-09-28 07:21:20.171,4.142857142857143
2018-09-28 07:21:23.171,4.333333333333333
2018-09-28 07:21:26.171,4.166666666666667
2018-09-28 07:21:29.171,4.2
2018-09-28 07:21:32.172,4.166666666666667
2018-09-28 07:21:35.172,4.166666666666667
2018-09-28 07:21:38.172,4.142857142857143
